id,name,address,lat,lon
918,"Покровская слобода","",55.5738807887786,38.55669046215826
919,"Покровские дворики","",55.481274082878166,37.019437387438984
920,"Покровские земли","",54.972589047764274,37.57598876953125
921,"Покровский","Московская обл, Истринский р-н, Красный п",55.934482,36.718655
922,"Покровский парк","",55.835637238908575,37.005953550338745
923,"Покровское-Рубцово","",55.89680286826378,36.791205167770386
924,"Полесье","",55.88061796540061,38.25564307922366
925,"Полесье","Московская обл, Раменский р-н, Лысцево д",55.266738,38.430422
926,"Полесье","",55.886672726880256,38.29130172729492
927,"Поливаново","",55.451893938781666,37.39346880493167
928,"Полиносово","",56.41380641462631,38.42665672302246
929,"Полуостров","",56.137027156587784,36.85093178348393
930,"Полянка","",56.45719552015438,38.517508825683535
931,"Полянка де Люкс","",55.68990249573053,37.15411011114497
932,"Потапово Таун","",55.53518823335369,37.49093055725098
933,"Праймвиль","",55.54367221939954,37.367025280981466
934,"Премиум парк","Московская обл, Сергиево-Посадский р-н, Маньково д",56.372408,38.108322
935,"Премьера","",55.79993016009634,38.8861083984375
936,"Прибрежный","",56.78959742500751,37.21343994140625
937,"Прибрежный","",55.67647129726323,35.62960624694824
938,"Прибрежный","Московская обл, Лосино-Петровский",55.872183,38.200983
939,"Прибрежный квартал","",55.93843311463828,37.198076248168945
940,"Прибрежный парк","Московская обл, Коломенский р-н, Федосьино с",55.138058,38.503742
941,"Пригород","",56.052680792699476,37.507934734179685
942,"Прилесной","",56.07334906249727,37.59615219906004
943,"Прилесье","",55.04183428419593,37.36259734954831
944,"Прилесье","Московская обл, Ногинский р-н, Колонтаево д",55.788834,38.259041
945,"Приозерный","",56.48291051403135,37.82806478682858
946,"Приозерный","",55.56980452798329,38.296966552734375
947,"Приозерье","",55.87552623015298,36.52736163139343
948,"Приозерье","",56.05306637570883,37.33880806726074
949,"Приокская поляна","",54.82403020102307,37.364845275878906
950,"Приокская поляна 2","",54.82007431425968,37.36621856689453
951,"Прованс","",55.429097007430336,37.13100245804446
952,"Прованс","Московская обл, Шаховской р-н, Щемелинки д",55.962745,35.428836
953,"Прозорово","",55.76943127454442,37.19407339573968
954,"Прозоровское – Голицыно","",55.64032419237405,38.14467849731443
955,"Просторы","",56.22608755519799,37.468326576171876
956,"Пряники","",54.70575525361373,37.91549205780029
957,"Пушкин Лэнд","Московская обл, Пушкинский р-н, Березняки д",56.111112,38.04482
958,"Пушкино Life","Московская обл, Пушкинский р-н, Балабаново д",56.176359,37.733985
959,"Пушкинская дубрава","",56.097176496784705,37.85295828728022
960,"Пушкинский лес","Московская обл, Пушкинский р-н, Березняки д",56.111112,38.04482
961,"Пушкинское озеро","",56.04884179327896,37.98694610595703
962,"Пятницкий парк","",55.9067404827556,37.253522872924805
963,"Радонеж","",56.215411262514266,37.98657472077639
964,"Радонежье","",56.342946732129974,38.362112045288086
965,"Радости Парк","",56.132445958680265,36.35358810424805
966,"Радуга","",54.66191804128252,37.45393753051758
967,"Радуга","",56.23719699951864,38.18873405456543
968,"Радужный","",55.525692607703924,38.440122943115284
969,"Раздолье","",56.670206474950916,36.67106675947264
970,"Раздолье","",55.33924864527258,38.387696614074684
971,"Раздолье","Московская обл, Клинский р-н, Захарово(Петровская с/а) д",56.197273,36.451775
972,"Раздолье","",55.51269315839726,36.209564208984375
973,"Рассвет","",55.46772398872113,38.39549743629152
974,"Рассказовка","",55.63391469925365,37.314750955944874
975,"Ревякино","Московская обл, Дмитровский р-н, Ревякино д",56.342086,37.446722
976,"Резиденс","",55.90900166528983,37.27008819580078
977,"Резиденции Бенилюкс ","",55.781844332583965,37.04032429200436
978,"Резиденции БЕРЁЗКИ","",55.69800200857496,37.159624099731445
979,"Резиденции Эрмитаж","",55.710380760821266,37.059485113946494
980,"Резиденция Лесной городок","",55.643595969174335,37.19249725341797
981,"Резиденция Рублево","",55.80294317732238,37.380581425128184
982,"Река-Река","",55.728270090392584,36.892433166503906
983,"Республика Сантория","Московская обл, Чеховский р-н, Ходаево д",55.20449,37.39382
984,"Речная слобода 1","",55.055513280913694,37.15507507324219
985,"Речной","Московская обл, Чеховский р-н, Крюково д",55.099011,37.546399
986,"Ривер Клаб","",55.877741084697185,36.88115572929382
987,"Ривер Лэнд","Московская обл, Мытищинский р-н, Мытищи",55.910483,37.736402
988,"Риверсайд","Московская обл, Истринский р-н, Славково д",55.798991,36.960554
989,"Рига парк","",55.831661833127946,37.02770233154297
990,"Рига! Рига!","",55.774352396252965,37.1077823638916
991,"Рижская ривьера","",56.03512143904816,35.714954623144536
992,"Рижская Роза","",55.94684486159704,36.59743309020996
993,"Рижские дачи","Московская обл, Клинский р-н, Кореньки д",56.113697,36.624395
994,"Рижский","",55.89938602488913,36.588777524585
995,"Рижский квартал","Московская обл, Красногорский р-н, Опалиха мкр",55.827732,37.252731
996,"Ричмонд","Московская обл, Одинцовский р-н, Таганьково д",55.685148,37.070238
997,"Родники","",55.69227559126856,37.29997246854248
998,"Родники","",54.82126112097624,37.46681213378906
999,"Родной берег","",55.677826388164895,35.65381050109863
1000,"Родные просторы","",56.13732444141735,37.72533416748047
1001,"Рождествено","Московская обл, Истринский р-н, Рождествено с",55.853036,37.05326
1002,"Рождествено","",54.72994849713818,37.52696595764155
1003,"Рождествено-1","",56.04260970914898,35.60617446899414
1004,"Рождествено-2","Московская обл, Шаховской р-н, Рождествено д",56.043658,35.588036
1005,"Романово","",57.07508187682977,37.90008544921875
1006,"Романовские дачи","",54.8157223912467,37.40020751953125
1007,"Романовские дворики","",54.81516877409773,37.389376524353
1008,"Романовские дворики 2","",54.77851410375888,37.393341064453125
1009,"Романовский парк","",54.7905030964933,37.399100889599595
1010,"Романтика","",55.40575759496125,37.27132874522704
1011,"Ромашки","",55.74218746653594,38.53952407836914
1012,"Ромашкино","",55.45838114567645,38.29181396461183
1013,"Ромашкино 2","Московская обл, Чеховский р-н, Горелово д",55.10358,37.272107
1014,"Ромашково","Московская обл, Клинский р-н, Соколово д",56.362292,36.886604
1015,"Ромашково ХХI","",55.72546460237288,37.326590216485556
1016,"Росинка","Московская обл, Красногорский р-н, Ангелово д",55.861747,37.315604
1017,"РОЩА","",55.80369301727429,36.987876892089844
1018,"Рублевский","",55.71021695220172,37.124369777587845
1019,"Руза Фэмили парк","",55.95709268234873,36.392649712048296
1020,"Рузская усадьба","Московская обл, Волоколамский р-н, Бражниково д",55.838642,35.871831
1021,"Рузские берега","Московская обл, Шаховской р-н, Щемелинки д",55.962745,35.428836
1022,"Рузские дачи","Московская обл, Волоколамский р-н, Бражниково д",55.838642,35.871831
1023,"Рузские просторы","",55.778129768154,36.037139000378374
1024,"Рузские Сады","",55.88696154517466,35.7359504699707
1025,"Рузское","",55.833107949259045,35.881004333496094
1026,"Рузское-2","",55.748564605626555,35.67106246948242
1027,"Русалкино","",56.24833694647895,36.44870701398315
1028,"Русская усадьба","",55.44429594110918,37.24794120559079
1029,"Русские горки","",56.243540696663544,37.626543045043945
1030,"Русские Узоры","",55.1928691666189,36.76534309082035
1031,"Русский лес","Московская обл, Истринский р-н, Буньково д",55.881909,36.82445
1032,"Русское поле","",56.14252801065162,37.75106506347652
1033,"Ручейный","Московская обл, Воскресенский р-н, Барановское с",55.403727,38.757481
1034,"Ручьи","",55.969466948729824,36.081794985693364
1035,"Рыбацкое","",54.59076494622518,38.201866149902344
1036,"Рыболово","",55.44284670150105,38.476267496972696
1037,"Рыболово","",55.39870878930782,38.37043762207031
1038,"Рыжиково","Московская обл, Серпуховский р-н, Рыжиково д",55.040564,37.443892
1039,"Рябинка 3","",55.60668888907112,38.50173801055905
1040,"Сабурово Парк","Московская обл, Красногорский р-н, Сабурово д",55.882151,37.264058
1041,"Саввинские берега","Московская обл, Егорьевский р-н, Саввино с",55.429854,39.201904
1042,"Саврасово парк","",55.497332762586346,37.91862487792969
1043,"Садко","",55.64605588129188,38.39567889422608
1044,"Садко","",56.00414027690233,36.903076171875
1045,"Сальвадор","",56.07857755852186,36.4950555857605
1046,"Сальково","",56.60297236449674,38.29404830932617
1047,"Сатино озеро","",55.378556161882194,37.36823159251708
1048,"Сверчково","",56.13691110217727,36.84391938570559
1049,"Светлая поляна","",54.747793215163334,37.51126756513668
1050,"Светлогорье","",55.85895896438714,36.811976194381714
1051,"Светлогорье VIP","",55.857337509805426,36.82286520018306
1052,"Светлый","",55.50892641654588,37.26147877987057
1053,"Светлый","",55.03199725417779,37.268355253601044
1054,"Светлый","",56.34027023906823,38.33429418746334
1055,"Святая гора","Московская обл, Чеховский р-н, Мальцы д",55.079009,37.64348
1056,"Святой источник","",55.08009702448094,37.67507905805667
1057,"Святой источник-2","",55.08055614499853,37.671054263464384
1058,"Северка","",55.18185720568122,38.74534606933594
1059,"Селинские Дачи","Московская обл, Клинский р-н, Матвеево д",56.288061,36.589334
1060,"Семеновские дачи","",56.34549159632648,37.144174575805664
1061,"Семибратское","Московская обл, Коломна",55.103152,38.752917
1062,"Семиречье","",56.96818761462323,37.481231689453125
1063,"Сенатор Клуб","",55.52160684948524,37.38703840410153
1064,"Сергеевка","",56.25312253183171,36.97012472307131
1065,"Сергейково","",56.266553484821564,37.730873701733344
1066,"Серебряная подкова","",55.455410000000235,37.6733325025391
1067,"Серебряная Роща","",55.87437060371183,37.14122271537781
1068,"Серебряный век","",55.47724670713594,37.00008510815428
1069,"Серебряный родник","",56.5456727154539,37.92749548308109
1070,"Середниково","Московская обл, Солнечногорский р-н, Благовещенка д",55.911007,37.229671
1071,"Середниково Парк","Московская обл, Солнечногорский р-н",56.121496,37.057958
1072,"Сеченка парк","Московская обл, Раменский р-н, Шевлягино д",55.590719,38.579973
1073,"Сивково","",55.450485474301175,35.885467529296875
1074,"Сиеста","Московская обл, Домодедовский р-н, Зиновкино д",55.336861,37.754961
1075,"Симфония","",54.992231058371964,37.5735691818237
1076,"Синергия","Москва, Новомосковский, Филимонковское",55.570014,37.322368
1077,"Синяя птица","",55.751849391735284,38.57746124267578
1078,"Скандия","",56.1118033912867,36.90934082369381
1079,"Скипер","",55.818281424839036,37.0859477519989
1080,"Скнятинский плёс","",57.104927384135586,37.738037109375
1081,"Сколково town","",55.702064902708095,37.34250783920288
1082,"Скриповские дачи-2","",54.758807557072544,37.37342834472656
1083,"Славич","",55.965013007749974,37.2675278995971
1084,"Слобода-2","",55.21061391722386,36.41057966928713
1085,"Слобода-3","",55.19396006297072,36.3784789917969
1086,"Смородинка","",55.961569209833456,37.54851616695555
1087,"Смородинка","",55.641330208246195,38.39618408179933
1088,"Соколиная гора","Московская обл, Чеховский р-н, Васькино п/о",55.138042,37.590551
1089,"Соколиные холмы","",56.07771414170884,36.982897723718224
1090,"Соколово","",56.04033453068061,36.925949061914025
1091,"Соколово -Парк","",56.032854259769856,36.91981216768795
1092,"Сокольники","Московская обл, Истринский р-н, Сокольники д",55.952792,36.900187
1093,"Солнечная горка","",55.167303970992556,36.95601760864258
1094,"Солнечная долина","",55.36287959438651,38.43652450538332
1095,"Солнечная долина","Московская обл, Волоколамский р-н, Михайловское д",56.066103,35.851449
1096,"Солнечная опушка","",54.98937503713515,37.32732093658444
1097,"Солнечная опушка","",55.39357288698837,37.38333779368895
1098,"Солнечная Слобода","",55.16828011785283,36.46756836065674
1099,"Солнечный","Московская обл, Шаховской р-н, Стариково д",56.028671,35.584137
1100,"Солнечный город","",55.42787542158444,37.11915093455809
1101,"Солнечный город-2","",55.41745335490328,37.09938889191892
1102,"Солнечный дом-2","",55.374000825075406,38.392407531506365
1103,"Солнечный луг","",55.00056130421191,36.29290580749512
1104,"Солнечный остров","",55.58552471958288,37.84034729003906
1105,"Соловьи","Московская обл, Истринский р-н, Дедово-Талызино д",55.91856,37.093953
1106,"Соловьиная Роща","",55.589609,37.433089
1107,"Соловьиные Трели","",55.18763961840314,36.95526123046875
1108,"Солоновка","",57.25973712933438,37.794342041015625
1109,"Сорочаны","Московская обл, Дмитровский р-н, Курово д",56.27419,37.557035
1110,"Сосенки","",54.809985049007224,37.286224365234375
1111,"Соснинские дачи","",56.40966285984974,37.88093649093014
1112,"Сосновка","",54.57487622003531,38.14025822247925
1113,"Сосновые берега","Московская обл",55.815792,37.380031
1114,"Сосновый аромат","Московская обл, Чеховский р-н, Васькино п",55.138042,37.590551
1115,"Сосновый берег","Московская обл, Чеховский р-н, Голыгино д",55.046785,37.603963
1116,"Сосновый берег-2","Московская обл, Чеховский р-н, Еськино д",55.051953,37.575612
1117,"Сосновый бор","",55.95154556989696,37.86384658813472
1118,"Сосновый бор","",55.34317790644023,37.39878249663093
1119,"Сосновый бор","Московская обл, Раменский р-н, Островцы д",55.591345,37.992637
1120,"Сосновый бор","",56.4393424836956,39.6525764465332
1121,"Сосновый край","",55.65860600798958,38.41685556489256
1122,"Сосновый Остров","",55.74208875331827,37.04283396038204
1123,"Сосны","",55.488416776237806,37.317076502185046
1124,"Софринские пруды","Московская обл, Пушкинский р-н, Софрино п",56.135072,37.925542
1125,"Софьино","",55.48435504924453,38.141949073791466
1126,"Спасское-Семеновское","",56.14941056948165,37.45984211376958
1127,"Спокойное","",55.763645748304754,36.14734560438228
1128,"Спортвилль","Московская обл, Дмитровский р-н, Нерощино д",56.245985,37.624085
1129,"Старая Искань","",54.8040888840707,37.29461944427487
1130,"Старая мельница-2","",55.484846785620626,38.363911742932146
1131,"Старая Пахра","",55.43942818992383,37.3383556350708
1132,"Старая Рига","",55.82658627103397,36.987622207348636
1133,"Стародубский","",56.07107733165996,37.254295349121094
1134,"Староникольское","",55.51227677861622,37.199927503222625
1135,"Старые Кузьменки","",55.0361291009721,37.40860259857175
1136,"Старые кузьменки-2","",55.04281785435857,37.39006316986081
1137,"Старый свет","Московская обл, Истринский р-н, Борки д",55.837171,36.944258
1138,"Степановское","Московская обл, Раменский р-н, Никитское с",55.299578,38.463956
1139,"Степановское 2","",55.30013129739355,38.47884178161621
1140,"Степаньково","",56.097226007742606,36.490745544433594
1141,"Стольное","Москва, Новомосковский, Внуковское",55.6335,37.290298
1142,"Стольный","",55.392792937784115,37.23364907298583
1143,"Субботино","",56.112569095182224,36.832350696130334
1144,"Субботинские дачи","",55.78390982776992,38.556861877441406
1145,"Сурмино-3","",56.2008858810468,37.662132270751954
1146,"Суханово Парк","",55.522994875454714,37.6516056060791
1147,"Сухой ручей","",55.924970519150556,37.00040817260742
1148,"Счастливая дача","",56.30587237022282,37.445526123046875
1149,"Талицкие берега","Московская обл, Пушкинский р-н, Данилово д",56.173623,37.931686
1150,"Тарасково","",54.80900707609118,38.03473768388676
1151,"Таруса","",54.708755390956064,37.1612548828125
1152,"Тарусская поляна","",54.71851327866112,37.30285919036862
1153,"Тверитино","",54.99557923823636,37.315047148132294
1154,"Тверь Marina ","",56.821525788037356,36.01030523145755
1155,"Твой дом","",54.76924658823247,37.490313414001434
1156,"Терентьево","",55.00811736247311,36.42641544342041
1157,"Тиликтинские дачи","",56.09342316446757,36.598224073309325
1158,"Тимашево","",55.16267772975957,36.4850200622559
1159,"Тироль","Московская обл, Солнечногорский р-н, Холмы д",56.098135,37.270895
1160,"Тихая заводь","Московская обл, Истринский р-н, Карцево д",56.045026,36.708774
1161,"Тихие берега","",55.35857540248315,38.44571113586426
1162,"Тихие зори","",55.96111661686898,38.256797790527344
1163,"Тишина","",55.657349833790654,35.644240379333496
1164,"Тишково Озеро","",56.090810210476505,37.73297309875488
1165,"Тишково Парк","",56.08771757355976,37.74323187199707
1166,"Товарищество 799","",55.859217725333174,37.00931341247565
1167,"Торбеевка","",56.331135229717795,38.279534208215296
1168,"Третьяково","",56.2112229962064,37.84967422463524
1169,"Три жеребенка","",55.457250878695355,38.41146469116211
1170,"Три озера","",56.062747017953896,37.44051743310547
1171,"Троица","Московская обл, Истринский р-н, Троица д",55.907975,36.586118
1172,"Троицкий парк","",55.931440334511024,36.555573291540554
1173,"Трувиль","Московская обл, Одинцовский р-н, Сельская Новь д",55.625943,37.118073
1174,"Турар","",55.30728511373017,37.66721580969238
1175,"Тургенево","Московская обл, Сергиево-Посадский р-н, Сергиев Посад",56.315311,38.135963
1176,"Тургеневские дачи","",56.51248943058822,38.41641538696285
1177,"Тюльпаново","Московская обл, Истринский р-н, Давыдково д",55.992558,36.337545
1178,"У Оки","",54.69471015922244,37.2520474227905
1179,"У Оки","",54.58161334478378,37.14202880859375
1180,"У семи прудов","",54.635936051495875,37.50610626068112
1181,"Уварово Лесное","",55.25642507112362,37.820091247558594
1182,"Удачный","",56.35536025795627,38.2489013671875
1183,"Улыбка-1","",54.5925552364866,37.50852584838867
1184,"Улыбка-2","",54.59713006520703,37.52655029296875
1185,"Улыбка-3","",54.593947630064314,37.527923583984375
1186,"Ульянкины горки","",55.250163418690384,37.882232666015625
1187,"Усадьба Аносино","",55.834843217637676,36.98628902435303
1188,"Усадьба Аносино 2","",55.8366266072301,36.98229789733887
1189,"Усадьба Бакеево","",55.9511535061774,37.08688639561774
1190,"Усадьба Бергов","",55.53096245509093,37.160393678039554
1191,"Усадьба Жодочи","",55.46795651858549,37.076451264709476
1192,"Усадьба Комлево","",55.19454796464668,36.50653837900393
1193,"Усадьба Коняшино","",55.6218899096439,38.411550521850586
1194,"Усадьба Павлино","",55.72246971901109,37.95149803161621
1195,"Усадьба Романцево","",55.405580584983845,37.270388849304254
1196,"Усадьба Спасово","",54.123620500646204,35.79517364501953
1197,"Усадьба Тишнево","",55.18285378552394,36.30345798950202
1198,"Усадьбы Юрково","",55.143826049376045,36.23805500488288
1199,"Усово Усадьбы","",55.73079954299966,37.21245786616214
1200,"Усово Усадьбы-2","",55.72963961280593,37.20593473383792
1201,"Успенка 21","",55.69259033962946,37.0536717974976
1202,"Успенские Усадьбы","",55.701288966614385,37.05502191814571
1203,"Успенские хутора","",55.163094685463854,36.92818207128903
1204,"Успенский","",56.40268274216948,38.56017686767575
1205,"Успенский лес","Московская обл, Одинцовский р-н, Назарьево п",55.673808,37.03912
1206,"Успенское","",55.317190518296655,37.88794987412109
1207,"Устье","",57.02242066869632,38.03672790527344
1208,"Участки в деревне Кошкино","",54.75103122924569,37.31188774108887
1209,"Ушаковка","",54.61542424149449,37.493247985839844
1210,"Ушаковские дачи","",56.025465008530176,36.722025632858276
1211,"Уют","",55.84999730321268,37.15570502131959
1212,"Уютный","Московская обл, Раменский р-н, Старниково д",55.365458,38.392729
1213,"Фаворит","Москва, Троицкий, Новофёдоровское",55.42564,36.931879
1214,"Фантазия","",56.08659626958982,37.135162353515625
1215,"Федорцово","",56.133019929952354,38.30409049987793
1216,"Федоскино парк","",56.05444980829429,37.59444236755371
1217,"Феникс","Московская обл, Раменский р-н, Сидорово д",55.569082,38.615053
1218,"Фестиваль","",55.55252446700831,37.442264556884766
1219,"Фиалкино","",55.180803108606014,38.20336437059325
1220,"Финская деревня","",55.09515856679403,37.38795339490969
1221,"Финский пригород","",55.49485314969389,37.1422004699707
1222,"Фламандия эко вилладж","",55.33119503697541,37.799320220947266
1223,"Флоранс","",55.74981850444545,37.29260126384884
1224,"Фоминское","",55.5266990035206,37.30843456242678
1225,"Фонтенбло","Московская обл, Пушкинский р-н, Жуковка д",56.050652,37.992538
1226,"Форест Клаб","",55.3294459301689,37.79212217539066
1227,"Форест Лейк Клаб","",55.45671076127182,36.681978841650334
1228,"Фортуна","",56.04675273838422,37.62722290828856
1229,"Фортуна-2","",56.04680067618696,37.629797828942856
1230,"Фрегат","",56.007883375641114,37.55006790161133
1231,"Фрунзевец","",55.52920430373591,37.03364925384517
1232,"Холмец","",55.85681658243853,35.511932373046875
1233,"Хорошие соседи","",54.76805825348271,37.366717222595184
1234,"Хорошилово","Московская обл, Можайский р-н, Бабаево д",55.346532,35.925551
1235,"Хотьковский","",56.22237299376844,38.00026103139646
1236,"Храброво","Московская обл, Дмитровский р-н, Храброво с",56.237622,37.24947
1237,"Хрустали","",54.929311878347825,36.48653984069824
1238,"Хрустали мини","",54.94703749225941,36.46461009979248
1239,"Хуторок","Московская обл, Истринский р-н, Новопетровское с/п",55.913777,36.716562
1240,"Царские берега","Московская обл, Можайский р-н, Власово д",55.398896,36.014699
1241,"Цветочный","Москва, Троицкий, Краснопахорское",55.421496,37.270661
1242,"Целеево","",56.240508865838216,37.48303408540039
1243,"Цернское","Московская обл, Пушкинский р-н, Цернское д",56.127788,37.866954
1244,"Цибино","",55.4755627832185,38.398567254980435
1245,"Чайка","",55.92958679313614,36.595115661621094
1246,"Чаново","",55.968995062178955,36.650047302246094
1247,"Часовня","",55.91681856772987,36.56271457672119
1248,"Черничные поля","",55.581486299752015,37.14071173979494
1249,"Черноморский","",55.193143563975916,37.79497146693757
1250,"Четыре сезона","Московская обл, Одинцовский р-н",55.641737,36.900798
1251,"Чеховская жемчужина","Московская обл, Чеховский р-н, Костомарово д",55.196069,37.419323
1252,"Чеховские дворики","",55.169679584952355,37.348674197546416
1253,"Чеховские угодья","",55.094507074510794,37.459567447058134
1254,"Чеховское подворье","",55.18869559512301,37.436049838415556
1255,"Чигасово","",55.70234742356682,37.01230374223633
1256,"Чигасово-2","",55.69606506430031,37.00867334636837
1257,"Чистые ключи","",55.52391852443825,37.129270439147945
1258,"Чистые пруды","",55.58905381481279,37.10337539030763
1259,"Чистые пруды","",55.31664304437719,38.50502014160156
1260,"Чистые пруды","Московская обл, Клинский р-н, Губино д",56.395811,36.801902
1261,"Чистые пруды 2","",56.01576152531489,37.90428349838862
1262,"Чистые пруды 3","",56.00893905587782,37.88060188293457
1263,"Чистые пруды-2","",55.814780231237656,37.139588583886734
1264,"Чудо-град","",55.09310479108526,37.57478713989258
1265,"Чулково Club","Московская обл, Раменский р-н, Каменное Тяжино д",55.542554,38.015643
1266,"Шале Рублево","",55.73576096158144,37.24691390991211
1267,"Шараповские просторы","",55.18320736910534,37.28395785843509
1268,"Шарль Леруа","",55.42014857739664,37.09980010986328
1269,"Шато Лужки","",55.66655610922589,38.18491029584959
1270,"Шато Соверен","",55.77584891656498,37.098684310913086
1271,"Шелестово","",55.98825251055524,36.7728291368652
1272,"Шелестово","",55.452219933447644,37.25347596202391
1273,"Шелково","",56.19123346063798,38.10779571533203
1274,"Шервуд","",55.77847757818682,37.010412184838856
1275,"Шервудский лес","Московская обл",55.815792,37.380031
1276,"Шиколово","",55.504333179846746,36.13557815551758
1277,"Ширяевские усадьбы","Москва, Троицкий, Первомайское",55.536573,37.158982
1278,"Шмелево Парк","",55.48284183501389,37.99055099487305
1279,"Шоколадный","",56.032512574691914,37.61520661190184
1280,"Щекутово","",55.75305696415313,38.747663497924805
1281,"Щелкуново 1","",56.118620229333956,36.40551567077637
1282,"Эдельвейс","",56.10139377169735,37.38119478071292
1283,"Эдем","Московская обл, Чеховский р-н, Прохорово д",55.298927,37.642231
1284,"ЭКО-Парк Воскресенские берега","",55.92891362076248,38.29876899719238
1285,"Эко.дачи","",54.79556743605891,38.81111088361206
1286,"ЭкоГрад-Обухово","",55.840360890114596,38.255653468896526
1287,"ЭкоДеревня","",55.42287644320583,37.1173095703125
1288,"Экодолье Белкино","",55.13586199506129,36.56231875307617
1289,"Экодолье Шолохово","",56.04865005185528,37.52500534057617
1290,"Экопарк","Московская обл, Люберецкий р-н, Томилино",55.663126,37.949931
1291,"Экопарк Ушаково","Московская обл, Истринский р-н, Леоново (Костровский с/о) д",55.900461,36.735211
1292,"Экопарк Honka","",55.834554011618344,35.80495834350586
1293,"Эра","",57.20547872728542,37.758636474609375
1294,"Эрфолг","",55.03219401844873,37.31367385711667
1295,"Эсквайр парк","",55.943262803439566,36.847681760787964
1296,"Юдинские дачи","",55.664612249397486,37.1872615814209
1297,"Южная долина","Московская обл, Ленинский р-н, Горки Ленинские п",55.506948,37.777041
1298,"Южное полесье","",55.351169658971195,38.35532867408449
1299,"Южные горки","",55.523017031895854,37.8045850262024
1300,"Южные дачи","",55.01988517035589,37.44301680991214
1301,"Южные Озера","",55.25529305485272,37.22554445112303
1302,"Южные озера 2","",55.24233496573924,37.25738525390625
1303,"Южные холмы","",54.82087682566676,38.02048978959965
1304,"Южный","",55.02530669406799,37.58137977447507
1305,"Южный залив","",55.26543305035231,37.85048704355472
1306,"Южный сад","",55.362099039780745,38.369404906994646
1307,"Юрьевские пруды","",56.21233675594484,36.446027755737305
1308,"Яблоневый сад 1","",55.31644767928034,38.508453369140625
1309,"Яблоневый сад 3","",55.30990239223711,38.495235443115234
1310,"Ягодный","",55.72865675118282,35.498199462890625
1311,"Якиманский залив","",56.13648966570135,36.8387021670776
1312,"Якушево","Московская обл, Черноголовка",56.010005,38.379245
1313,"Янтарный берег","",55.130955407943304,37.34407424926758
1314,"Янтарный лес","Московская обл, Одинцовский р-н, Сивково д",55.585362,36.932481
1315,"Янтарный склон","",56.303307524153254,37.45974350732422
1316,"Яр","Московская обл, Чеховский р-н, Прохорово д",55.298927,37.642231
1317,"Ясновидово парк","",55.985515371311344,35.850276947021484
1318,"Ясногорье","Московская обл",55.815792,37.380031
1319,"Ясные зори","",55.17455448565324,38.1884765625
1320,"Ясные зори-2","",55.179259747193996,38.19019317626953
1321,"Яхонтовый лес","",55.898535646727616,38.515119640161174
1322,"Яхонты","",55.90084542663563,38.51271638088383
1323,"Яхонты Club","",55.90736592941278,38.507423400878906
1324,"Яхрома клаб","",56.28152517028492,37.55500720286864
1325,"Яхрома Парк","",56.26075400693286,37.680015563964844
1326,"Яхрома Ривер","",56.25846570268269,37.67864227294922
1327,"Яхромские горки-2","",56.308830877475636,37.43502426904297
1328,"Яхромские зори","",56.30673590642681,37.45716858666992
1329,"Art Village","",55.92458580482951,37.308712005615234
1330,"ArtEco","Московская обл, Истринский р-н, Борки д",55.837171,36.944258
1331,"AVIATOROV","",55.067851120756664,36.265869140625
1332,"Bavaria-Land","",55.40952189146599,37.265121871167025
1333,"Berestovo Club","",55.807044228003946,36.96681475639343
1334,"Bereza Club","",55.56384674149019,37.47363835396732
1335,"Bosco Villaggio","",55.82062137473585,38.09535026550293
1336,"Bosconi","",55.80874731765825,37.10168025711664
1337,"Crystal Istra","",55.770602760959264,37.12301700438229
1338,"Dacha 9-18","",55.86490890178817,36.73853874206543
1339,"Eastландия","",55.897701295572965,35.81820642152104
1340,"ETUDE family club","",55.87800195157826,37.316065597534134
1341,"Evergreen","",55.720516062421666,37.14329889450687
1342,"FoRest","",55.571551526757744,37.50354766845703
1343,"Forest Park","",56.142774266249646,37.497985933312975
1344,"Forest Village","",56.29134692478438,37.195587158203125
1345,"ForRestovo","",55.30357836772138,37.628310580603056
1346,"FORTOPS","",55.42690132874602,37.24412041697997
1347,"FreeDom","",55.82873906408666,37.204712618768326
1348,"FreeSki","",55.43541686641943,37.255886335998525
1349,"Futuro Park","",55.805670783568644,37.00392723083496
1350,"Gentle Park","",55.43718746839643,37.29669303664548
1351,"Grand Marina Club","",55.568542758316894,35.91207504272461
1352,"Green Village","",56.26500940484626,37.7014412767212
1353,"Green Wood","",55.04065396812049,37.280028227233856
1354,"HONKA CLUB","",56.16305229912943,37.54454422753906
1355,"Istra Village","",56.10970008649163,36.913467119580105
1356,"KASKAD Park","",55.383937806734345,37.62448310852051
1357,"La promenade","",55.561797335107805,37.26761898944096
1358,"La Promenade-2","",55.5651262309132,37.27918567298582
1359,"Lake House","",55.04947814562086,37.60211187613527
1360,"Lake Side","",56.09562088303979,36.731810331344604
1361,"LE VITAN","",55.433596148194724,37.35053894322505
1362,"M.o.n.a.k.o.v.o","",55.37283184058993,36.245860956555134
1363,"Madison Park","",55.77397406422708,36.94750070805662
1364,"Morozoff ","",56.17432984295984,37.60033417504883
1365,"Norrland Novaya Riga","",55.93048205799958,35.643081810546846
1366,"OZEROVO","",56.1005043881422,39.02117737941899
1367,"Paradise Marina Village","",56.7820749480284,36.9140625
1368,"POINT Novogorsk","",55.90348078018073,37.34055519104004
